Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
05/11/2020,1017,38,128,62,206,197,192,142,118,69,31,0,518,493,6,586,16,186,114,23,92,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,17,24,26,28,13,0,51,76,1,52,3,43,22,5,3
08/03/2020,428,3,31,53,128,87,68,47,24,14,7,0,216,210,2,224,12,75,82,18,17,0,0,0,0,0,1,1,1,0,2,1,0,1,0,1,1,0,0,1,1,2,4,10,3,7,3,0,9,21,1,10,2,13,5,1,0
10/28/2021,398,6,21,93,77,91,54,43,28,6,6,0,210,188,0,55,16,80,132,38,77,0,0,0,1,0,3,1,1,0,2,4,0,4,0,1,1,0,0,0,0,5,4,3,6,0,3,0,10,11,0,4,1,5,6,0,5
07/21/2020,291,1,30,25,83,57,55,31,23,8,9,0,144,147,0,99,3,95,58,16,20,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,5,6,2,4,4,5,0,14,16,0,7,1,14,6,0,2
09/23/2021,362,5,33,81,83,74,45,29,29,14,7,0,187,173,2,71,10,92,121,26,42,0,0,1,1,1,1,0,1,0,3,2,0,1,0,4,0,0,0,0,3,2,8,4,8,6,2,0,15,18,0,8,3,15,5,1,1
04/07/2021,845,3,55,136,252,187,113,80,45,15,17,0,442,402,1,207,37,217,247,30,107,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0,1,0,0,4,3,4,6,12,8,7,11,0,30,25,0,11,2,33,5,4,0
07/24/2020,348,3,26,38,103,77,47,39,22,11,11,0,196,150,2,136,12,85,78,10,27,0,0,1,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,3,4,2,5,0,13,13,0,8,1,13,4,0,0
11/07/2021,272,5,13,60,63,63,42,25,11,4,4,0,146,124,2,37,11,61,81,18,64,0,0,0,0,1,1,2,1,0,2,3,0,3,0,2,0,0,0,0,1,0,3,1,3,3,2,0,8,5,0,5,0,7,1,0,0
03/01/2021,312,2,26,47,81,53,45,32,34,9,11,0,155,155,2,84,16,64,93,21,34,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,4,2,4,7,3,5,0,10,16,0,7,1,8,7,3,0
10/15/2021,312,1,21,86,59,60,32,29,27,10,9,0,151,159,2,60,12,67,99,29,45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,2,4,5,5,0,8,13,0,3,1,9,7,0,1
09/13/2021,551,7,40,128,127,120,64,46,34,23,9,0,276,274,1,102,22,166,124,59,78,0,0,2,1,0,3,1,0,0,1,6,0,4,0,2,1,0,0,2,3,4,5,10,7,5,4,0,25,15,0,5,0,24,7,0,4
11/09/2021,535,4,,168,101,93,55,49,36,21,12,0,281,249,5,78,21,169,142,33,92,0,0,0,0,0,2,1,1,0,1,3,0,1,1,0,2,0,0,,,,,,,,,,,,,,,,,,
04/15/2021,640,9,58,143,160,139,82,52,37,17,10,0,331,309,0,186,14,215,148,28,49,0,0,1,2,1,2,2,1,0,1,8,0,2,0,6,1,0,0,1,3,6,6,10,17,10,5,0,34,24,0,11,2,31,10,2,2
08/19/2021,548,5,33,84,134,157,84,39,26,17,7,0,290,257,1,107,18,120,158,22,123,0,0,0,0,0,0,1,4,0,4,1,0,0,1,3,1,0,0,0,2,9,2,9,3,7,1,0,22,11,0,4,1,18,8,2,0
03/13/2021,257,2,16,29,65,62,43,31,20,4,3,0,130,126,1,66,4,50,89,24,24,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0,0,0,1,1,2,3,3,5,1,0,8,8,0,3,0,8,4,1,0
06/10/2021,39,2,16,7,6,8,6,2,7,1,2,0,16,23,0,7,1,23,5,1,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,1,2,2,4,3,3,0,1,0,9,7,0,2,0,7,6,1,0
01/13/2021,1113,18,63,147,276,224,147,143,95,48,33,0,551,555,7,358,47,259,288,47,114,0,0,0,0,1,7,2,8,0,8,10,0,5,2,9,2,0,0,2,4,1,10,8,13,16,9,0,27,36,0,18,2,26,13,2,2
04/02/2021,679,3,57,83,203,139,108,83,39,17,7,0,347,332,0,181,38,148,215,25,72,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,1,0,0,2,3,5,12,9,12,10,4,0,27,30,0,16,1,29,10,1,0
06/23/2020,234,8,26,12,72,43,37,27,17,17,9,0,117,116,1,99,8,46,60,3,18,0,0,0,0,0,3,2,3,0,3,5,0,3,0,4,1,0,0,0,3,2,5,4,4,3,5,0,17,9,0,11,0,9,5,0,1
09/29/2020,381,6,28,47,105,72,65,45,26,17,4,0,197,184,0,180,15,44,102,14,26,0,0,1,0,0,3,1,1,0,2,4,0,3,0,2,1,0,0,1,2,7,2,5,5,3,3,0,14,14,0,11,2,8,5,1,1
05/25/2020,252,23,78,7,34,35,41,43,49,26,17,0,123,128,1,85,7,82,55,3,20,0,0,1,0,4,4,7,7,0,11,12,0,5,0,10,7,1,0,2,10,4,7,12,17,11,15,0,37,41,0,29,2,36,9,0,2
04/22/2021,582,4,68,107,153,128,80,56,34,15,9,0,308,273,1,157,28,195,114,19,69,0,0,0,1,2,0,1,0,0,2,2,0,1,1,2,0,0,0,1,4,13,14,14,8,9,5,0,30,38,0,20,2,37,7,0,2
09/02/2021,488,5,38,83,138,117,63,44,23,13,7,0,241,246,1,96,21,114,127,31,99,0,0,0,2,1,0,1,1,0,5,0,0,1,0,3,1,0,0,0,3,4,5,7,9,3,7,0,18,20,0,8,2,15,10,1,2
05/21/2020,800,34,109,75,175,137,119,122,78,51,43,0,414,370,16,427,28,164,69,23,89,0,0,1,0,3,13,11,6,0,14,20,0,17,1,6,10,0,0,1,9,11,16,17,23,21,11,0,54,55,0,47,8,40,8,5,1
06/07/2020,111,20,31,3,30,30,16,13,8,7,4,0,53,58,0,50,5,29,11,3,13,0,0,1,2,1,8,1,7,0,7,13,0,10,0,8,2,0,0,0,6,6,5,5,4,5,0,0,18,13,0,16,2,10,1,1,1
07/22/2020,365,4,34,39,123,82,56,28,22,13,2,0,188,172,5,137,9,83,102,10,24,0,0,0,0,1,0,1,2,0,1,3,0,1,0,1,2,0,0,3,3,7,5,1,6,7,2,0,19,15,0,12,1,15,4,1,1
10/19/2020,1166,3,51,151,274,251,162,169,96,43,20,0,597,568,1,470,34,214,297,40,111,0,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,0,0,2,2,1,7,14,8,10,7,0,26,25,0,13,1,17,17,1,2
02/08/2021,387,13,53,47,73,67,61,54,44,19,22,0,208,178,1,121,19,95,99,16,37,0,0,2,2,2,2,3,2,0,6,7,0,5,1,2,5,0,0,1,7,7,3,7,3,13,12,0,31,22,0,12,0,19,18,3,1
08/31/2020,413,2,30,58,121,72,60,49,29,15,9,0,217,195,1,190,6,63,101,13,40,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,2,5,2,5,2,4,4,6,0,14,16,0,5,1,16,4,3,1
09/26/2021,203,9,23,40,45,48,24,15,10,15,6,0,105,98,0,33,6,51,81,16,16,0,0,0,2,1,2,2,2,0,4,5,0,2,1,5,1,0,0,0,4,1,2,5,4,3,4,0,12,11,0,3,1,14,5,0,0
08/03/2021,443,1,14,58,140,103,53,38,34,11,6,0,228,213,2,87,15,102,156,18,65,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,2,2,2,2,0,5,9,0,1,0,6,6,1,0
08/14/2021,407,6,45,78,102,100,49,33,29,12,4,0,217,188,2,95,15,100,123,16,58,0,0,1,0,1,4,0,0,0,2,4,0,0,0,5,1,0,0,1,4,6,4,16,6,7,1,0,22,23,0,11,0,19,12,2,1
12/18/2020,1300,19,81,168,289,250,205,168,120,59,40,1,670,620,10,502,63,262,293,58,122,0,0,0,0,3,2,5,9,0,9,10,0,11,0,4,4,0,0,2,3,8,7,6,25,16,14,0,41,40,0,18,9,36,15,2,1
07/31/2021,269,5,27,34,73,63,39,22,19,11,8,0,142,126,1,60,9,75,82,8,35,0,1,1,0,1,0,1,1,0,2,3,0,1,0,4,0,0,0,1,3,4,7,3,4,3,2,0,12,15,0,3,0,16,6,1,1
09/17/2021,436,5,36,94,89,95,62,41,30,12,13,0,240,195,1,70,15,118,147,30,56,0,0,0,1,1,2,0,1,0,4,1,0,1,1,3,0,0,0,1,2,5,6,7,3,4,8,0,21,15,0,3,0,22,8,1,2
08/18/2020,412,1,25,50,130,79,60,46,22,21,4,0,212,200,0,197,10,67,105,9,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,7,3,0,3,4,2,0,12,13,0,11,0,9,3,1,1
10/07/2020,549,1,26,59,163,118,85,63,34,18,9,0,269,278,2,218,11,78,171,18,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,4,3,6,4,3,0,13,13,0,8,0,9,8,0,1
11/07/2020,1571,14,114,181,394,337,266,187,113,54,39,0,825,746,0,636,48,232,425,62,168,0,0,1,1,1,1,4,6,0,9,5,0,3,0,4,7,0,0,1,7,7,16,23,26,11,23,0,60,54,0,36,5,41,26,3,3
01/29/2021,590,16,42,90,142,101,93,72,57,25,10,0,308,280,2,215,20,119,159,22,55,0,0,0,2,1,7,3,3,0,2,14,0,6,2,5,3,0,0,0,3,7,2,0,15,7,8,0,28,14,0,14,1,16,9,1,1
06/02/2021,101,7,17,19,27,16,6,19,8,5,1,0,60,41,0,17,5,36,20,6,17,0,0,0,0,2,3,2,0,0,5,2,0,2,0,4,1,0,0,0,3,4,2,4,1,2,1,0,12,5,0,2,1,10,3,1,0
10/30/2020,1872,4,84,233,474,384,289,241,151,65,35,0,953,913,6,787,41,314,462,67,201,0,0,0,0,2,1,1,0,0,2,2,0,0,0,3,1,0,0,2,7,13,8,9,12,15,18,0,41,43,0,23,2,34,19,4,2
07/31/2020,392,2,24,46,112,82,64,42,31,8,7,0,208,181,3,194,6,78,81,11,22,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,4,5,1,2,7,3,1,0,13,11,0,8,1,12,3,0,0
01/26/2021,643,12,53,76,157,122,113,87,46,30,12,0,313,327,3,216,26,139,177,34,51,0,1,0,0,0,1,4,6,0,5,7,0,2,0,7,2,1,0,1,4,5,3,9,11,10,10,0,27,26,0,14,1,25,10,2,1
10/13/2020,880,5,31,90,253,194,134,108,58,24,19,0,448,429,3,395,17,128,232,32,76,0,0,0,0,0,2,2,1,0,1,4,0,1,0,3,1,0,0,2,3,3,6,5,7,2,3,0,16,15,0,10,1,7,10,2,1
09/19/2021,241,2,28,54,50,55,34,22,16,2,8,0,125,115,1,46,16,62,75,18,24,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,6,1,5,3,5,2,4,0,12,16,0,4,1,16,4,0,3
08/15/2021,289,5,31,49,63,80,34,30,20,8,5,0,141,147,1,60,20,74,93,7,35,0,1,0,1,2,0,1,0,0,2,3,0,0,0,4,1,0,0,1,3,4,6,5,7,3,2,0,13,18,0,11,0,13,4,1,2
06/19/2020,220,15,37,28,69,38,29,24,16,9,7,0,112,106,2,98,2,56,33,9,22,0,0,0,1,3,3,2,6,0,7,8,0,3,1,5,6,0,0,3,4,2,6,7,8,3,4,0,18,19,0,12,0,19,5,1,0
02/07/2021,212,8,38,23,48,46,30,31,14,13,7,0,111,99,2,62,11,44,69,13,13,0,0,0,0,1,1,4,2,0,3,5,0,1,1,4,2,0,0,1,6,4,3,7,5,7,5,0,20,18,0,9,1,16,10,1,1
12/29/2020,1712,21,66,217,390,355,259,222,149,72,48,0,922,788,2,713,59,306,396,73,165,0,0,0,1,2,5,7,6,0,8,13,0,6,0,9,6,0,0,3,2,5,8,7,18,11,12,0,38,28,0,20,3,23,16,2,2
12/28/2020,1665,18,79,202,368,360,216,243,170,66,40,0,845,812,8,673,72,289,364,72,195,0,0,0,0,3,2,7,6,0,6,12,0,7,1,4,6,0,0,2,3,1,7,18,14,20,14,0,38,41,0,22,4,30,20,3,0
06/08/2021,74,4,15,21,17,12,8,6,7,2,1,0,44,30,0,23,3,32,8,1,7,0,0,0,0,1,1,2,0,0,1,3,0,2,0,1,1,0,0,1,2,3,0,2,4,2,1,0,9,6,0,5,2,5,3,0,0
06/05/2020,338,17,42,33,76,70,50,51,30,18,10,0,172,165,1,198,5,60,36,11,28,0,0,0,0,3,1,9,4,0,10,7,0,5,0,7,5,0,0,0,6,5,5,8,6,9,3,0,20,22,0,18,0,15,4,2,3
07/25/2020,156,8,21,29,34,33,25,16,7,9,3,0,79,77,0,61,7,34,37,6,11,0,0,0,1,1,3,1,2,0,4,4,0,2,0,3,3,0,0,0,0,3,5,2,4,4,3,0,12,9,0,3,0,12,6,0,0
03/22/2021,546,1,30,58,165,113,82,78,33,13,4,0,272,272,2,133,28,131,184,25,45,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,6,5,4,6,1,3,0,14,16,0,6,1,15,6,2,0
05/06/2020,971,44,134,55,188,160,213,170,94,53,38,0,474,466,31,548,16,175,118,23,91,0,0,1,3,5,11,10,14,0,14,30,0,13,5,14,12,0,0,2,1,10,22,24,31,23,21,0,62,72,0,48,1,53,24,8,0
07/13/2020,337,3,33,36,99,69,45,35,31,7,15,0,194,142,1,129,8,96,73,6,25,0,1,0,0,0,1,0,1,0,1,2,0,1,0,1,1,0,0,2,2,4,3,8,5,6,3,0,16,17,0,11,2,12,6,1,1
11/10/2021,301,3,,75,64,58,36,25,25,8,10,0,151,150,0,43,8,81,99,15,55,0,0,0,1,1,0,1,0,0,1,2,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,
05/06/2021,402,8,56,64,101,83,49,46,39,13,7,0,220,181,1,109,6,157,64,14,52,0,0,0,0,1,4,1,2,0,5,3,0,3,0,4,1,0,0,0,8,1,6,15,12,11,3,0,33,23,0,10,2,34,8,0,2
08/22/2020,191,2,17,18,59,32,28,26,16,10,2,0,97,93,1,74,5,30,59,13,10,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,3,2,3,6,0,0,12,5,0,2,0,10,4,1,0
04/03/2021,471,9,46,61,130,114,69,51,28,12,6,0,236,235,0,106,24,105,166,26,44,0,0,0,1,2,1,2,3,0,3,6,0,4,1,3,1,0,0,0,3,5,8,6,7,12,5,0,19,27,0,8,0,21,14,2,1
10/13/2021,356,4,26,84,85,64,47,33,28,9,6,0,179,176,1,49,21,84,118,36,48,0,0,1,0,1,1,0,1,0,3,1,0,1,0,3,0,0,0,1,3,6,4,3,4,3,2,0,20,6,0,6,1,14,3,1,1
01/14/2021,1052,15,59,135,221,232,175,126,93,46,24,0,546,503,3,408,57,180,249,45,113,0,0,0,1,2,3,2,7,0,3,12,0,5,4,3,3,0,0,0,2,7,6,7,10,19,8,0,32,27,0,16,2,23,13,4,1
05/11/2021,309,9,34,60,65,69,41,34,30,5,5,0,160,149,0,64,6,140,50,10,39,0,1,0,1,1,1,4,1,0,4,5,0,3,0,3,3,0,0,0,2,5,6,5,7,6,3,0,15,19,0,5,0,23,6,0,0
10/01/2021,388,3,32,80,95,85,46,35,26,15,6,0,200,180,8,64,27,99,111,33,54,0,0,0,0,1,0,2,0,0,3,0,0,2,0,1,0,0,0,0,4,5,2,6,5,5,5,0,18,14,0,4,1,16,8,0,3
07/29/2021,326,1,19,49,90,92,48,28,12,7,0,0,173,151,2,66,11,100,89,13,47,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,4,4,7,0,1,0,11,8,0,3,2,12,1,0,1
03/11/2021,355,1,25,41,107,82,49,36,27,5,8,0,161,191,3,102,15,58,123,22,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,4,4,6,4,2,0,13,12,0,10,1,8,5,1,0
05/05/2020,1091,58,156,53,206,206,218,206,125,50,27,0,563,522,6,598,19,189,131,38,116,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,14,18,37,34,23,17,0,74,82,0,62,7,57,24,6,0
08/10/2021,536,4,38,66,157,140,74,41,28,19,11,0,292,241,3,125,24,106,173,23,85,0,0,0,0,1,1,1,1,0,0,4,0,0,0,4,0,0,0,2,1,4,8,9,5,7,2,0,24,14,0,5,1,22,8,2,0
07/30/2020,340,3,17,49,78,80,48,49,25,7,4,0,175,165,0,159,13,80,63,4,21,0,0,0,1,0,0,1,1,0,2,1,0,2,0,1,0,0,0,2,1,2,2,3,1,4,2,0,11,6,0,7,1,6,3,0,0
08/24/2020,554,3,24,91,134,111,96,66,31,18,7,0,289,259,6,299,10,68,132,17,28,0,0,0,0,0,0,2,1,0,0,3,0,1,0,1,1,0,0,3,3,4,2,4,3,2,3,0,8,16,0,8,1,7,6,2,0
08/21/2020,430,5,21,60,139,88,46,54,29,11,3,0,242,186,2,231,18,56,91,14,20,0,0,0,1,1,1,1,1,0,3,2,0,4,0,0,1,0,0,1,0,1,3,5,4,3,4,0,12,8,1,11,0,6,3,1,0
07/28/2021,350,3,28,41,107,93,50,36,11,10,2,0,174,175,1,72,15,90,95,16,62,0,0,0,1,0,1,1,0,0,1,2,0,1,0,2,0,0,0,1,4,4,6,7,2,4,0,0,13,15,0,5,0,18,5,0,0
11/01/2020,734,6,74,77,184,152,114,96,53,36,22,0,394,339,1,205,40,120,256,34,79,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,3,7,6,14,20,15,0,34,40,0,27,2,26,16,3,0
11/06/2020,2797,10,124,342,804,573,412,336,217,71,42,0,1479,1312,6,1136,82,446,727,112,294,0,0,1,1,2,3,0,3,0,4,6,0,4,0,5,1,0,0,5,8,7,16,34,14,21,19,0,62,62,0,38,4,52,22,6,2
09/29/2021,413,3,24,93,87,102,51,37,25,14,4,0,210,198,5,57,14,123,129,47,43,0,0,0,1,0,0,1,1,0,1,2,0,1,0,2,0,0,0,0,3,5,3,4,5,2,2,0,15,9,0,6,0,12,4,0,2
05/31/2020,121,22,39,16,28,20,22,12,13,5,5,0,59,61,1,52,1,40,10,0,18,0,0,0,3,2,5,6,6,0,8,14,0,8,0,8,6,0,0,3,4,3,5,6,13,3,2,0,16,23,0,13,1,23,1,0,1
08/05/2020,379,4,20,44,116,82,54,33,32,14,4,0,184,193,2,182,4,87,77,11,18,0,0,0,1,0,2,1,0,0,0,4,0,3,0,1,0,0,0,0,2,0,2,4,5,3,4,0,11,9,0,5,0,10,4,0,1
08/27/2021,544,3,38,94,151,109,71,52,39,15,12,1,291,252,1,125,11,157,153,11,87,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,2,0,0,0,4,3,5,7,8,4,7,0,18,20,0,8,0,20,7,1,2
10/06/2020,560,2,29,61,176,105,93,71,32,17,5,0,294,265,1,226,15,71,182,15,51,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,5,5,5,4,5,3,1,0,10,19,0,11,1,8,7,1,1
05/15/2020,970,49,110,80,186,201,166,136,101,64,36,0,537,424,9,537,14,185,104,27,103,0,0,2,1,7,14,12,13,0,16,33,0,19,0,13,15,2,0,0,14,10,17,13,18,19,19,0,59,51,0,37,2,47,22,1,1
07/10/2020,346,6,29,35,120,75,51,24,18,18,5,0,169,175,2,106,7,110,77,11,35,0,0,0,0,2,1,2,1,0,1,5,0,3,0,2,1,0,0,0,3,3,0,5,3,11,4,0,14,15,0,6,0,17,6,0,0
10/08/2020,612,3,28,82,181,116,68,83,55,19,8,0,311,301,0,250,16,89,175,20,62,0,0,0,2,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,4,1,1,4,8,3,7,0,15,13,0,4,1,14,6,2,1
01/27/2021,658,14,47,76,146,131,102,92,61,33,17,0,339,318,1,198,30,148,175,29,78,0,0,0,0,0,3,4,7,0,4,10,0,2,1,8,3,0,0,0,2,4,4,7,7,15,8,0,27,20,0,13,1,15,14,2,2
09/03/2020,341,3,25,36,103,60,51,49,23,13,6,0,181,159,1,152,7,61,95,6,20,0,0,0,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,0,4,4,2,5,5,4,1,0,12,13,0,10,1,7,5,2,0
